AppID,Name,Release date,Estimated owners,Required age,Price,DLC count,Supported languages,Windows,Mac,Linux,Positive,Negative,Achievements,Recommendations,Average playtime forever,Median playtime forever,Categories,Genres,Tags,Developer,Publisher
2357340,Jake's Apple Harvest,2023-09-13,0 - 20000,0,1.99,0,"['English', 'Portuguese - Brazil']",True,False,False,10,0,6,0,0,0,Single-player,Strategy,"['Sokoban', 'Strategy', 'Puzzle']",Nabonio,Nabonio
2445640,Retro Revengers,2023-08-24,0 - 20000,0,9.99,0,"['English', 'Spanish - Spain']",True,False,False,10,0,76,0,0,0,"Single-player,Steam Achievements,Full controller support","Action,Indie","['Action', '2D Platformer', 'Arcade']","Happymeal,Undercoders",Shinyuden
2620750,Incredible Dracula: Dark Carnival,2023-11-08,0 - 20000,0,6.99,0,"['English', 'German', 'Russian']",True,False,False,1,0,33,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Adventure,Casual,Indie,Strategy","['Casual', 'Puzzle', 'City Builder']",Game Mixer,Alawar Entertainment
2524170,Chaotic Pursuit,2023-08-11,0 - 20000,0,2.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Spanish - Latin America', 'Dutch', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Swedish', 'Turkish', 'Ukrainian']",True,False,False,4,0,5,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Casual,Indie","['Action', 'Top-Down Shooter', '2D']",Vutune,Vutune
1942330,Haunted House,2023-10-12,0 - 20000,0,19.99,0,"['English', 'German', 'Spanish - Spain', 'Portuguese - Brazil']",True,False,False,12,2,25,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure","['Action Roguelike', 'Rogue-lite', 'Action-Adventure']",Orbit Studio,Atari
2621400,Robots Shooting Simulator,2023-10-17,0 - 20000,0,0.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']",True,False,False,1,4,0,0,0,0,Single-player,"Action,Indie,Simulation,Strategy","['Simulation', 'Action', 'Mechs']","Yusuf Islam Seyhan,Samet Acar",Inspector Studios
2471160,Arthur's Reading Race,2023-10-15,0 - 20000,0,9.99,0,['English'],True,False,False,1,0,0,0,0,0,Single-player,"Adventure,Casual","['Casual', 'Education', 'Adventure']","Brøderbund,Jordan Freeman Group,Living Books,Wanderful Interactive Storybooks","ZOOM Platform Media,Wanderful Interactive Storybooks"
2337770,Tsetseg's Adventure,2023-10-27,0 - 20000,0,9.99,0,['English'],True,True,True,2,0,0,0,0,0,"Single-player,Full controller support","Action,Indie","['Action', 'Action-Adventure', '2D Platformer']",Fuzhou Chen,Fuzhou Chen
2555130,Polygon Race,2023-08-31,0 - 20000,0,59.0,0,"['English', 'Russian']",True,False,False,11,2,0,0,0,0,Single-player,"Indie,Racing","['Racing', 'Indie', 'Driving']",Vdani,Vdani
2597220,The night of erosion (prequel),2023-10-04,0 - 20000,0,0.99,0,['Korean'],True,False,False,1,0,0,0,0,0,Single-player,"Indie,Simulation","['Simulation', 'Visual Novel', '2D']",MIN JIYOUNG,MILD
2348610,Slime 3K: Rise Against Despot,2023-11-02,20000 - 50000,0,4.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Portuguese - Brazil']",True,True,True,471,74,65,513,0,0,"Single-player,Steam Achievements,Steam Cloud","Action,Indie,RPG,Early Access","['Bullet Hell', 'Action Roguelike', 'Rogue-lite']",Konfa Games,tinyBuild
2574370,Beatmons 2,2023-11-02,0 - 20000,0,2.99,0,"['English', 'Simplified Chinese']",True,True,True,1,0,2,0,0,0,"Single-player,Steam Achievements","Action,Casual,RPG","['Action', 'Action Roguelike', 'Casual']",tzxbbo,tzxbbo
2550230,Kinduo 2 - Frostbite,2023-10-30,0 - 20000,0,2.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil']",True,False,False,18,0,18,0,0,0,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Adventure,Casual,Indie,Strategy","['Strategy', 'Adventure', 'Casual']","Nibb Games,Guimaraf Studio",Nibb Games
2583370,SEMU,2023-09-23,0 - 20000,0,1.99,0,['English'],True,False,False,13,0,0,0,0,0,Single-player,Indie,"['Adventure', 'Interactive Fiction', 'Platformer']",InkForge Studios,InkForge Studios
1676610,The Runemaster's Diary,2023-09-29,0 - 20000,0,4.99,0,['English'],True,False,True,7,0,0,0,0,0,"Single-player,Full controller support",RPG,"['RPG', 'JRPG', 'Hidden Object']",tomyatemo,tomyatemo
2506580,Gearbits,2023-10-09,0 - 20000,0,9.99,0,['English'],True,True,True,60,1,15,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Indie","['Action', 'Third-Person Shooter', 'Mechs']",Quackpond Games,Quackpond Games
1376110,Liberty Belle,2023-08-11,0 - 20000,0,2.99,0,['English'],True,False,False,15,1,0,0,0,0,Single-player,"Action,Adventure,RPG","['3D Platformer', 'Short', 'Superhero']","Studio SyndiCat,Ink Rose Inc",Studio SyndiCat
2649530,Tuk Tuk Taxi,2023-11-02,20000 - 50000,0,0.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Indonesian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']",True,False,False,1,2,0,0,0,0,"Single-player,Steam Workshop,Stats,Remote Play Together","Casual,Indie,Racing,Simulation,Sports","['Casual', 'Simulation', 'Racing']",AFabrik,AFabrik
2084180,Case 03: True Cannibal Boy,2023-09-18,0 - 20000,0,5.99,0,"['Traditional Chinese', 'English', 'Simplified Chinese', 'Japanese']",True,False,False,38,1,4,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Adventure,Casual,Indie,RPG","['RPGMaker', 'Lovecraftian', 'Horror']","Sounding Stone / 老奉毊,MaouCat Studio / 魔王貓工作室","Sounding Stone / 老奉毊,RMAsia"
1690200,Musical Vibes,2023-11-01,0 - 20000,0,5.99,0,"['English', 'French', 'Portuguese - Brazil']",True,False,False,4,0,0,0,0,0,"Single-player,Steam Cloud",Casual,"['Casual', 'Music', 'Rhythm']",ZikWave Studios Inc.,ZikWave Studios Inc.
2534660,Alaca,2023-11-05,0 - 20000,0,4.99,0,"['English', 'Turkish']",True,False,False,22,0,5,0,0,0,"Single-player,Full controller support","Action,Adventure,Casual,Indie,Early Access","['Action', 'Casual', 'Adventure']",bubenen07,bubenen07
2556160,Cute Farmer Life,2023-11-17,0 - 20000,0,4.99,0,"['English', 'Spanish - Spain']",True,True,True,54,1,0,0,0,0,"Single-player,Partial Controller Support","Indie,RPG,Simulation","['Simulation', 'Farming Sim', 'Time Management']",SE32,SE32
2669000,Dee's Nuts 2,2023-11-22,0 - 20000,0,2.99,0,['English'],True,False,False,1,1,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP","Casual,Indie","['Casual', 'Arcade', 'Cartoony']",Di9iware Software,Di9iware Software
2555170,Slum musketeer,2023-09-05,0 - 20000,0,59.0,0,"['English', 'Russian']",True,False,False,11,17,0,0,0,0,Single-player,"Casual,Indie","['Side Scroller', 'Exploration', '2D Platformer']",Vdani,Vdani
2064870,Deceit 2,2023-09-14,20000 - 50000,0,9.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Thai', 'Italian']",True,False,False,631,350,10,730,0,0,"Multi-player,PvP,Online PvP,Steam Achievements",Action,"['Multiplayer', 'Survival Horror', 'Social Deduction']",World Makers,World Makers
2300300,Growth,2023-10-16,0 - 20000,0,7.99,0,"['English', 'German', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Italian', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Turkish']",True,False,False,112,1,30,0,0,0,"Single-player,Steam Achievements","Casual,Indie,Simulation,Strategy","['Simulation', 'Strategy', 'Puzzle']",VoodooDuck,Assemble Entertainment
2643090,CyVenge,2023-11-24,0 - 20000,0,4.99,0,['English'],True,False,False,1,0,41,0,0,0,"Single-player,Steam Achievements","Action,Casual,Indie","['Action', 'Arena Shooter', 'Casual']",Cave Beer Entertainment,Cave Beer Entertainment
2555970,一梦封神,2023-10-11,0 - 20000,0,7.99,0,['Simplified Chinese'],True,False,False,7,3,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP,In-App Purchases","Adventure,Indie,RPG,Strategy,Early Access","['Early Access', 'RPG', 'Strategy']",导弹猫工作室,导弹猫工作室
2569330,Pixel Descent,2023-10-05,0 - 20000,0,5.99,0,['English'],True,False,False,8,0,44,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Action,Casual,Indie,RPG,Early Access","['Action Roguelike', 'Indie', 'Bullet Hell']",JC Bailey,JC Bailey
2455070,Long Way,2023-08-26,0 - 20000,0,5.99,0,"['English', 'Russian', 'Kazakh']",True,False,False,10,1,7,0,0,0,"Single-player,Multi-player,PvP,LAN PvP,Co-op,LAN Co-op,Steam Achievements,Steam Workshop,Partial Controller Support","Action,Adventure,Casual,Indie,Massively Multiplayer,Racing,Simulation,Sports,Early Access","['Early Access', 'Adventure', 'Racing']",Eagle Games,Eagle Games
2626180,Haunted House Builder,2023-10-25,0 - 20000,0,11.99,0,['English'],True,False,False,0,1,8,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Indie,Simulation","['Simulation', 'Building', 'Sandbox']",echomune,echomune
1926650,Garden of Seif: Chronicles of an Assassin,2023-10-04,0 - 20000,0,19.99,0,['English'],True,True,False,8,0,10,0,0,0,"Single-player,Steam Achievements","Adventure,Casual,Indie","['Casual', 'Dating Sim', 'Visual Novel']",Foxdrift Studios,Foxdrift Studios
2599860,ISLAND CLASH,2023-09-29,0 - 20000,0,1.99,0,"['English', 'Japanese', 'Simplified Chinese', 'Korean']",True,False,False,48,1,0,0,0,0,"Single-player,Partial Controller Support","Casual,Indie,Strategy","['Casual', 'Strategy', 'Wargame']",Aba,Aba
1808640,Astronimo,2023-09-27,0 - 20000,0,14.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",True,False,False,22,1,15,0,0,0,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor,Remote Play Together","Adventure,Simulation,Early Access","['Level Editor', '4 Player Local', 'Physics']",Coatsink,"Coatsink,Thunderful"
2360250,Asterix & Obelix Slap Them All! 2,2023-11-17,0 - 20000,0,24.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",True,False,False,13,1,32,0,0,0,"Single-player,Multi-player,Steam Achievements,Full controller support",Action,"['Action', ""Beat 'em up"", 'Spectacle fighter']",Mr Nutz Studio,Microids
2558630,Resident Fear : Redistribution,2023-09-04,0 - 20000,0,6.99,0,['English'],True,False,False,1,11,0,0,0,0,Single-player,"Action,Adventure,Indie,Strategy","['Action', 'Adventure', 'Action-Adventure']",Gamesoft Studios,Gamesoft Studios
2448420,Deadfall,2023-11-06,0 - 20000,0,9.99,1,"['English', 'Russian']",True,False,False,26,1,0,0,0,0,Single-player,"Action,Adventure,Casual,Indie","['Action', 'Shooter', 'Top-Down Shooter']",BekkerDev Studio,BekkerDev Studio
2533370,Heads Up! Phones Down Edition,2023-11-09,0 - 20000,0,39.99,0,"['English', 'French', 'German', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",True,False,False,0,2,10,0,0,0,"Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Remote Play Together",Casual,"['Casual', 'Card Game', 'Board Game']",Aspyr,Aspyr
2386350,Marauder of Dystopia: The weakest go to the wall,2023-08-24,0 - 20000,0,9.99,0,"['Traditional Chinese', 'English', 'Simplified Chinese']",True,False,False,30,11,0,0,0,0,"Single-player,Steam Cloud","Adventure,RPG","['RPG', 'Dark Fantasy', 'Medieval']",ONEONE1,Shiravune
2325800,Gearhead Karting Simulator - Mechanic & Racing,2023-09-12,50000 - 100000,0,4.99,0,['English'],True,False,False,10,5,0,0,0,0,"Single-player,Partial Controller Support","Action,Racing,Simulation,Sports","['Racing', 'Simulation', 'Sports']",Gearhead Studio,Midnight Games
1714550,Ninja Issen (忍者一閃),2023-11-22,0 - 20000,0,14.99,1,"['English', 'Korean', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,30,1,25,0,0,0,"Single-player,Partial Controller Support","Action,Adventure,Indie","['Action', 'Ninja', 'Cyberpunk']",ASTEROID-J,"CFK Co., Ltd."
2289370,Battle for the Board,2023-10-31,0 - 20000,0,11.99,0,['English'],True,False,False,1,0,12,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Strategy","['Exploration', 'Adventure', 'Dungeon Crawler']",Speediocre Games,Speediocre Games
2562240,Only Up!,2023-10-03,0 - 20000,0,4.99,0,['English'],True,False,False,14,137,0,136,0,0,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op","Action,Casual,Indie,Massively Multiplayer,Simulation","['Indie', 'Multiplayer', 'Character Customization']",MoreMoto Games,MoreMoto Games
2679610,Big D Randy,2023-11-25,0 - 20000,0,4.99,0,['English'],True,False,False,18,3,0,0,0,0,"Single-player,Multi-player,Co-op,Online Co-op",Casual,"['Casual', 'Cinematic', 'First-Person']","HYDR0,DigBar",HYDR0
2587930,Topswap,2023-11-23,0 - 20000,0,1.99,0,"['English', 'Spanish - Spain', 'Spanish - Latin America']",True,False,False,1,0,0,0,0,0,Single-player,"Action,Indie","['Action', 'Platformer', 'Shooter']",David Montesi Rivas,David Montesi Rivas
2534950,[케인] 돈통 쌓기,2023-09-03,0 - 20000,0,0.0,0,"['English', 'Korean']",True,False,False,15,0,0,0,0,0,Single-player,"RPG,Simulation","['Simulation', '3D Fighter', 'Arcade']",SW7039,글로벌마름모정밀시계공업
2630600,IMMORTAL BEAST,2023-11-07,0 - 20000,0,64.99,0,"['English', 'Russian']",True,False,False,10,0,0,0,0,0,Single-player,"Action,Casual,Indie","['Side Scroller', 'Precision Platformer', '2D Platformer']",Bowfinger,Bowfinger
2635460,Sempiternal,2023-10-30,20000 - 50000,0,6.99,0,"['English', 'Turkish']",True,False,False,2,3,0,0,0,0,Single-player,"Action,Adventure,Indie,Early Access","['Early Access', 'Action', 'Adventure']",Onizuka,Onizuka
2233790,Legendary Creatures 2,2023-10-17,50000 - 100000,0,5.99,0,"['English', 'Simplified Chinese', 'Japanese', 'Traditional Chinese']",True,False,False,574,196,11,716,883,1245,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,RPG,Strategy","['Exploration', '4X', 'Auto Battler']",HideChara,Thermite Games
2475290,Orbit Zero,2023-08-14,0 - 20000,0,7.99,0,['English'],True,False,False,7,0,16,0,0,0,"Single-player,Steam Achievements","Simulation,Strategy","['Clicker', 'Sandbox', 'Building']",Kaan Özgül,Kaan Özgül
1401970,Galaxy Kart VR,2023-10-11,0 - 20000,0,13.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,15,0,25,0,0,0,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Cross-Platform Multiplayer,Steam Achievements,Tracked Controller Support,VR Only","Action,Indie,Racing,Early Access","['Racing', 'VR', 'First-Person']",VRMonkey,VRMonkey
2509290,Sunset Racer,2023-09-18,0 - 20000,0,0.99,0,['English'],True,False,False,4,3,0,0,0,0,"Single-player,Partial Controller Support",Racing,"['Racing', 'Automobile Sim', 'Side Scroller']",SP GAMES,SP GAMES
2556040,傀儡の宿 - Kairai Inn -,2023-09-04,0 - 20000,0,4.99,0,"['English', 'Japanese']",True,False,False,1,0,0,0,0,0,Single-player,"Action,Indie","['Action', 'Survival Horror', 'Score Attack']",9log6,9log6
2618420,Infection Crisis : Fight For Life,2023-11-01,0 - 20000,0,5.99,0,"['English', 'Serbian']",True,False,False,6,0,1,0,0,0,Single-player,"Action,Adventure,Indie,Early Access","['Early Access', 'Action', 'Adventure']",Branko Stojisavljević,BJS Studio
1807090,Wantless : Solace at World’s End,2023-11-08,0 - 20000,0,17.99,0,['English'],True,False,False,38,2,15,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Indie,RPG,Early Access","['Tactical RPG', 'Early Access', 'Turn-Based Tactics']",Drop Rate Studio,Twin Sails Interactive
2539960,Orbo's Odyssey,2023-08-20,0 - 20000,0,6.99,0,['English'],True,False,False,607,6,11,560,0,0,"Single-player,Steam Achievements,Full controller support,Captions available,Steam Workshop,Steam Cloud","Action,Adventure","['3D Platformer', 'Action-Adventure', 'Comedy']",Feverdream Softworks,Feverdream Softworks
2515210,SKIBIDI BACKROOMS,2023-11-03,0 - 20000,0,1.99,0,"['English', 'Russian', 'German', 'Polish']",True,False,False,220,46,14,219,0,0,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Full controller support,HDR available","Action,Adventure,Massively Multiplayer,Simulation,Early Access","['Horror', 'Multiplayer', 'Online Co-Op']","SKIBIDI Dev,Unreal Quality Games,Grand Technology Associates","Baulden Studio | SKIBIDI BACKROOMS,SKIBIDI DEV"
2191190,FIND ALL 4: Magic,2023-09-27,0 - 20000,0,1.99,0,"['English', 'Russian', 'Japanese']",True,True,True,265,2,81,244,162,163,"Single-player,Steam Achievements","Adventure,Casual,Indie","['Adventure', 'Casual', 'Puzzle']",Very Very LITTLE Studio,Very Very LITTLE Studio
2098560,YouTuber Survivors,2023-10-22,0 - 20000,0,6.99,0,"['English', 'Japanese', 'Korean']",True,True,False,19,0,3,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Indie,Early Access","['Early Access', ""Beat 'em up"", 'Action Roguelike']",AvoCavo,AvoCavo
2615290,Mostroscopy,2023-10-30,0 - 20000,0,19.99,0,"['English', 'Spanish - Latin America']",True,False,False,5,0,27,0,0,0,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support","Action,Indie","['Spectacle fighter', 'Action', '2D Fighter']",Oribe Ware Games,Oribe Ware games
2372350,"Bahamut2-Come on,Fight",2023-10-30,0 - 20000,0,12.74,0,"['English', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,15,1,33,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Indie,RPG","['RPG', 'JRPG', 'Strategy RPG']",王韋,王韋
1786580,Halloween Store Simulator,2023-10-06,0 - 20000,0,14.99,0,['English'],True,False,False,0,0,15,0,0,0,"Single-player,Steam Achievements","Casual,Indie,Simulation,Strategy","['Simulation', 'Casual', 'Strategy']",Rogue Muse Games,Rogue Muse Games
2336330,Tower Song,2023-11-22,0 - 20000,0,19.99,0,['English'],True,True,False,14,0,23,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,RPG,Early Access","['Early Access', 'RPG', 'Adventure']",Omega Intertainment,Omega Intertainment
1952520,PAW Patrol World,2023-09-29,0 - 20000,0,39.99,5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese']",True,False,False,29,1,21,0,0,0,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together","Action,Adventure","['Exploration', 'Sandbox', 'Driving']",3DClouds,Outright Games Ltd.
